"","ALTERNATIVE","TIME"
"728","cloud","76.081464"
"729","cloud","83.602816"
"730","cloud","69.184777"
"731","cloud","71.217502"
"732","cloud","76.032226"
"733","cloud","96.889084"
"734","cloud","72.404731"
"735","cloud","87.336716"
"736","cloud","70.661604"
"737","cloud","75.414433"
"738","cloud","70.044661"
"739","cloud","71.259576"
"740","cloud","71.857779"
"741","cloud","180.35779"
"742","cloud","70.586834"
"743","cloud","70.593792"
"744","cloud","70.050131"
"745","cloud","73.519452"
"746","cloud","76.227243"
"747","cloud","75.076272"
"748","cloud","73.379174"
"749","cloud","71.920373"
"750","cloud","70.711556"
"751","cloud","70.29759"
"752","cloud","71.539147"
"753","cloud","72.511138"
"754","cloud","73.812218"
"755","cloud","74.914373"
"756","cloud","71.905587"
"757","cloud","69.860961"
"758","cloud","75.337423"
"759","cloud","73.614208"
"760","cloud","78.330385"
"761","cloud","70.628353"
"762","cloud","77.03357"
"763","cloud","73.135054"
"764","cloud","76.601267"
"765","cloud","77.976732"
"766","cloud","150.207253"
"767","cloud","70.704791"
"768","cloud","71.780341"
"769","cloud","73.495692"
"770","cloud","70.956542"
"771","cloud","95.178803"
"772","cloud","77.407821"
"773","cloud","77.430626"
"774","cloud","70.470957"
"775","cloud","84.779296"
"776","cloud","72.268721"
"777","cloud","123.930234"
"778","cloud","69.554516"
"779","cloud","76.305258"
"780","cloud","93.070622"
"781","cloud","79.076285"
"782","cloud","77.579878"
"783","cloud","81.766767"
"784","cloud","72.517025"
"785","cloud","70.956636"
"786","cloud","72.470171"
"787","cloud","92.205629"
"788","cloud","119.488549"
"789","cloud","79.854069"
"790","cloud","69.701247"
"791","cloud","69.700334"
"792","cloud","72.116274"
"793","cloud","76.383304"
"794","cloud","79.092364"
"795","cloud","112.511372"
"796","cloud","73.017749"
"797","cloud","75.821751"
"798","cloud","71.7259"
"799","cloud","74.839417"
"800","cloud","73.02782"
"801","cloud","625.422684"
"802","cloud","84.378676"
"803","cloud","81.512924"
"804","cloud","78.857941"
"805","cloud","69.934248"
"806","cloud","92.554874"
"807","cloud","86.406426"
"808","cloud","94.514459"
"809","cloud","69.657525"
"810","cloud","71.231336"
"811","cloud","122.881101"
"812","cloud","85.314343"
"813","cloud","93.224351"
"814","cloud","84.609803"
"815","cloud","71.556921"
"816","cloud","75.357469"
"817","cloud","183.132437"
"818","cloud","89.945324"
"819","cloud","88.933823"
"820","cloud","73.210791"
"821","cloud","87.029856"
"822","cloud","85.530217"
"823","cloud","221.792702"
"824","cloud","76.773394"
"825","cloud","86.325899"
"826","cloud","76.086093"
"827","cloud","81.25203"
"828","cloud","80.643249"
"829","cloud","83.330097"
"830","cloud","99.224524"
"831","cloud","73.031607"
"832","cloud","86.780296"
"833","cloud","95.326584"
"834","cloud","86.95083"
"835","cloud","75.169339"
"836","cloud","82.328683"
"837","cloud","88.271309"
"838","cloud","76.784538"
"839","cloud","79.340717"
"840","cloud","95.544708"
"841","cloud","96.466888"
"842","cloud","5110.714334"
"843","cloud","89.725585"
"844","cloud","93.602783"
"845","cloud","85.216691"
"846","cloud","86.066139"
"847","cloud","92.747094"
"848","cloud","91.354095"
"849","cloud","96.54466"
"850","cloud","83.034445"
"851","cloud","72.196246"
"852","cloud","106.332843"
"853","cloud","92.958769"
"854","cloud","84.185602"
"855","cloud","84.665143"
"856","cloud","92.728626"
"857","cloud","91.166599"
"858","cloud","84.33611"
"859","cloud","613.882601"
"860","cloud","83.826265"
"861","cloud","67.780542"
"862","cloud","133.970525"
"863","cloud","80.388445"
"864","cloud","82.637519"
"865","cloud","80.086045"
"866","cloud","81.308196"
"867","cloud","95.650414"
"868","cloud","114.1909"
"869","cloud","81.257119"
"870","cloud","69.733979"
"871","cloud","87.531103"
"872","cloud","76.946591"
"873","cloud","77.965184"
"874","cloud","90.857415"
"875","cloud","84.387856"
"876","cloud","75.361422"
"877","cloud","86.601852"
"878","cloud","75.978602"
"879","cloud","74.415494"
"880","cloud","94.332526"
"881","cloud","70.065099"
"882","cloud","76.005175"
"883","cloud","78.980927"
"884","cloud","95.009528"
"885","cloud","84.227354"
"886","cloud","76.353978"
"887","cloud","79.488232"
"888","cloud","85.997052"
"889","cloud","86.1648"
"890","cloud","86.450208"
"891","cloud","80.397183"
"892","cloud","87.121431"
"893","cloud","83.564961"
"894","cloud","73.182642"
"895","cloud","83.443918"
"896","cloud","86.908981"
"897","cloud","91.909771"
"898","cloud","74.813011"
"899","cloud","86.944446"
"900","cloud","79.522587"
"901","cloud","92.846462"
"902","cloud","181.225102"
"903","cloud","70.670867"
"904","cloud","70.455512"
"905","cloud","120.807468"
"906","cloud","66.02875"
"907","cloud","71.266095"
"908","cloud","374.841649"
"909","cloud","66.570188"
"910","cloud","166.205247"
"911","cloud","75.599906"
"912","cloud","81.832299"
"913","cloud","86.696453"
"914","cloud","68.969458"
"915","cloud","73.853176"
"916","cloud","64.791438"
"917","cloud","288.694062"
"918","cloud","73.954379"
"919","cloud","70.0553"
"920","cloud","73.605631"
"921","cloud","79.667048"
"922","cloud","85.337766"
"923","cloud","357.518975"
"924","cloud","84.025065"
"925","cloud","80.982809"
"926","cloud","79.283397"
"927","cloud","66.191066"
"928","cloud","160.782614"
"929","cloud","90.597627"
"930","cloud","78.769957"
"931","cloud","97.269764"
"932","cloud","64.295444"
"933","cloud","80.981676"
"934","cloud","71.224882"
"935","cloud","71.50486"
"936","cloud","70.024523"
"937","cloud","72.12816"
"938","cloud","65.091787"
"939","cloud","110.978722"
"940","cloud","188.410519"
"941","cloud","84.311361"
"942","cloud","82.77801"
"943","cloud","77.580846"
"944","cloud","117.294706"
"945","cloud","81.685701"
"946","cloud","79.763806"
